,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,year,month,day
4560,41.95469,-87.800991,29,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4561,41.95469,-87.800991,50,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4562,41.95469,-87.800991,50,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4563,41.95469,-87.800991,32,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4564,41.95469,-87.800991,4,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,1,0,0,0,0,0,2009,7,10
4565,41.867108,-87.654224,41,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4566,41.867108,-87.654224,11,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4567,41.867108,-87.654224,20,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4568,41.867108,-87.654224,2,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,1,0,0,0,0,0,2009,7,10
4569,41.896282,-87.655232,4,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4570,41.896282,-87.655232,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4571,41.921965,-87.632085,6,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4572,41.921965,-87.632085,21,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4573,41.921965,-87.632085,4,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4574,41.921965,-87.632085,11,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4575,42.01743,-87.687769,5,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4576,42.01743,-87.687769,1,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4577,42.01743,-87.687769,2,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,1,0,0,0,0,0,2009,7,10
4578,41.907645,-87.760886,4,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4579,41.907645,-87.760886,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4580,41.907645,-87.760886,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,1,0,0,0,0,0,2009,7,10
4581,41.944869,-87.832763,36,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4582,41.944869,-87.832763,1,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4583,42.011601,-87.811506,24,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4584,42.011601,-87.811506,5,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4585,41.986921,-87.689778,11,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4586,41.986921,-87.689778,6,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4587,41.986921,-87.689778,2,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,1,0,0,0,0,0,2009,7,10
4588,41.801498,-87.763416,8,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4589,41.801498,-87.763416,49,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4590,41.801498,-87.763416,10,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4591,41.801498,-87.763416,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,1,0,0,0,0,0,2009,7,10
4592,41.906638,-87.701431,4,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4593,41.906638,-87.701431,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4594,41.868077,-87.666901,38,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4595,41.868077,-87.666901,19,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4596,41.868077,-87.666901,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,1,0,0,0,0,0,2009,7,10
4597,41.662014,-87.724608,42,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4598,41.932094,-87.700117,13,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4599,41.932094,-87.700117,6,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4600,41.916265,-87.800515,15,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4601,41.916265,-87.800515,8,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4602,41.916265,-87.800515,1,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,1,0,0,0,0,0,2009,7,10
4603,41.846075,-87.716277,5,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4604,41.846075,-87.716277,2,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4605,41.682587,-87.707973,50,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4606,41.948167,-87.730698,16,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4607,41.948167,-87.730698,10,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4608,41.963976,-87.69181,10,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4609,41.963976,-87.69181,3,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4610,41.963976,-87.69181,4,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,1,0,0,0,0,0,2009,7,10
4611,41.964242,-87.757639,11,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4612,41.964242,-87.757639,3,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4613,41.964242,-87.757639,2,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,0,1,0,0,2009,7,10
4614,42.008314,-87.777921,37,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4615,42.008314,-87.777921,7,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4616,41.991429,-87.747113,13,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4617,41.857402,-87.694991,6,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4618,41.857402,-87.694991,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4619,41.868142,-87.696269,2,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4620,42.010412,-87.66214,1,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4621,42.010412,-87.66214,1,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4622,41.89923,-87.716788,14,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4623,41.89923,-87.716788,3,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4624,41.94016,-87.794896,5,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4625,41.94016,-87.794896,2,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,0,1,0,0,0,2009,7,10
4626,41.960616,-87.777189,2,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4627,41.704336,-87.703736,21,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4628,41.704336,-87.703736,3,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4629,41.801179,-87.679447,3,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4630,41.778297,-87.752411,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4631,41.77166,-87.703047,36,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4632,41.77166,-87.703047,50,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4633,41.768388,-87.678649,4,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4634,41.768388,-87.678649,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4635,41.773215,-87.60088,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4636,41.773215,-87.60088,5,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4637,41.773215,-87.60088,4,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,1,0,0,0,0,0,2009,7,10
4638,41.822536,-87.666343,3,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4639,41.822536,-87.666343,2,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4640,41.822536,-87.666343,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,1,0,0,0,0,0,2009,7,10
4641,41.766202,-87.562889,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4642,41.754676,-87.612922,4,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4643,41.754676,-87.612922,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4644,41.821582,-87.627796,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4645,41.803423,-87.642984,5,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4646,41.803423,-87.642984,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4647,41.798697,-87.736812,15,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4648,41.798697,-87.736812,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4649,41.798697,-87.736812,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,1,0,0,0,0,0,2009,7,10
4650,41.82561,-87.726549,10,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,2009,7,10
4651,41.82561,-87.726549,1,0,84,67,76,65,68.0,0,11,425,1929,0.12,29.41,30.04,3.6,21,4.6,0,0,1,0,0,0,2009,7,10
4652,41.992478,-87.862995,9,0,82,63,73,64,67.0,0,8,425,1929,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,2009,7,10
4653,41.720848,-87.666014,34,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4654,41.720848,-87.666014,1,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4655,41.720848,-87.666014,1,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4656,41.732984,-87.649642,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4657,41.732984,-87.649642,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4658,41.732984,-87.649642,30,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4659,41.732984,-87.649642,13,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4660,41.732984,-87.649642,1,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4661,41.723195,-87.64997,13,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4662,41.723195,-87.64997,5,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4663,41.723195,-87.64997,2,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4664,41.723195,-87.64997,2,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4665,41.662014,-87.724608,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4666,41.662014,-87.724608,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4667,41.662014,-87.724608,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4668,41.662014,-87.724608,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4669,41.662014,-87.724608,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4670,41.662014,-87.724608,24,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4671,41.662014,-87.724608,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4672,41.662014,-87.724608,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4673,41.662014,-87.724608,7,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4674,41.662014,-87.724608,2,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4675,41.682587,-87.707973,18,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4676,41.682587,-87.707973,9,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4677,41.682587,-87.707973,3,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4678,41.868142,-87.696269,6,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4679,41.868142,-87.696269,1,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4680,41.903002,-87.688267,38,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4681,41.903002,-87.688267,5,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4682,41.903002,-87.688267,1,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4683,41.673408,-87.599862,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4684,41.673408,-87.599862,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4685,41.673408,-87.599862,48,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4686,41.673408,-87.599862,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4687,41.673408,-87.599862,50,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4688,41.673408,-87.599862,19,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4689,41.673408,-87.599862,2,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4690,41.726465,-87.585413,10,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4691,41.726465,-87.585413,9,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4692,41.726465,-87.585413,1,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,0,0,0,1,2009,7,13
4693,41.678618,-87.559308,20,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4694,41.678618,-87.559308,36,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4695,41.678618,-87.559308,5,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4696,41.678618,-87.559308,2,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4697,41.740641,-87.546587,19,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4698,41.740641,-87.546587,3,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4699,41.680946,-87.535198,45,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4700,41.680946,-87.535198,13,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4701,41.750498,-87.605294,31,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4702,41.750498,-87.605294,2,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4703,41.750498,-87.605294,1,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,1,0,0,0,0,0,2009,7,13
4704,41.659112,-87.538693,21,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4705,41.659112,-87.538693,2,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,1,0,0,0,0,2009,7,13
4706,41.659112,-87.538693,2,0,78,66,72,48,59.0,0,7,425,1929,0.0,29.41,30.05,5.8,7,7.4,0,0,1,0,0,0,2009,7,13
4707,41.974689,-87.890615,10,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,1,0,0,0,0,2009,7,13
4708,41.974689,-87.890615,10,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,1,0,0,0,0,2009,7,13
4709,41.974689,-87.890615,11,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,1,0,0,0,0,2009,7,13
4710,41.974689,-87.890615,3,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,1,0,0,0,0,2009,7,13
4711,41.974689,-87.890615,50,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,1,0,0,0,0,2009,7,13
4712,41.974689,-87.890615,9,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,1,0,0,0,0,2009,7,13
4713,41.974689,-87.890615,3,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,1,0,0,0,0,2009,7,13
4714,41.974689,-87.890615,2,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,0,1,0,0,0,2009,7,13
4715,41.974689,-87.890615,14,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,0,1,0,0,0,2009,7,13
4716,41.974689,-87.890615,11,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,0,1,0,0,0,2009,7,13
4717,41.974689,-87.890615,4,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,0,1,0,0,0,2009,7,13
4718,41.974689,-87.890615,50,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,0,1,0,0,0,2009,7,13
4719,41.974689,-87.890615,7,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,0,1,0,0,0,2009,7,13
4720,41.974689,-87.890615,4,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,1,0,0,0,0,0,2009,7,13
4721,41.957799,-87.930995,10,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,1,0,0,0,0,2009,7,13
4722,41.957799,-87.930995,10,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,0,0,1,0,0,0,2009,7,13
4723,41.957799,-87.930995,4,0,79,61,70,46,57.0,0,5,428,1927,0.0,29.36,30.07,4.8,7,5.8,1,0,0,0,0,0,2009,7,13
4724,41.95469,-87.800991,46,0,70,57,64,51,56.0,1,0,431,1925,0.0,29.15,29.87,10.6,30,10.8,0,1,0,0,0,0,2009,7,17
4725,41.95469,-87.800991,50,0,70,57,64,51,56.0,1,0,431,1925,0.0,29.15,29.87,10.6,30,10.8,0,1,0,0,0,0,2009,7,17
4726,41.95469,-87.800991,14,0,70,57,64,51,56.0,1,0,431,1925,0.0,29.15,29.87,10.6,30,10.8,0,0,1,0,0,0,2009,7,17
4727,41.95469,-87.800991,3,0,70,57,64,51,56.0,1,0,431,1925,0.0,29.15,29.87,10.6,30,10.8,1,0,0,0,0,0,2009,7,17
4728,41.891118,-87.654491,9,0,70,58,64,52,57.0,1,0,431,1925,,29.21,29.86,10.1,29,10.4,0,1,0,0,0,0,2009,7,17
4729,41.891118,-87.654491,9,0,70,58,64,52,57.0,1,0,431,1925,,29.21,29.86,10.1,29,10.4,0,0,1,0,0,0,2009,7,17
4730,41.891118,-87.654491,1,0,70,58,64,52,57.0,1,0,431,1925,,29.21,29.86,10.1,29,10.4,1,0,0,0,0,0,2009,7,17
4731,41.891118,-87.654491,1,0,70,58,64,52,57.0,1,0,431,1925,,29.21,29.86,10.1,29,10.4,0,0,0,1,0,0,2009,7,17
