,Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Water1,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
6238,2011-06-24,CULEX SALINARIUS,41.944869,-87.832763,1,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6239,2011-06-24,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,15,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6240,2011-06-24,CULEX RESTUANS,41.986921,-87.689778,19,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6241,2011-06-24,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,9,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6242,2011-06-24,CULEX RESTUANS,41.906638,-87.701431,9,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6243,2011-06-24,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,4,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6244,2011-06-24,CULEX RESTUANS,41.723195,-87.64997,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6245,2011-06-24,CULEX RESTUANS,41.662014,-87.724608,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6246,2011-06-24,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6247,2011-06-24,CULEX RESTUANS,41.878114,-87.629798,2,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6248,2011-06-24,CULEX RESTUANS,41.916265,-87.800515,4,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6249,2011-06-24,CULEX RESTUANS,41.846075,-87.716277,7,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6250,2011-06-24,CULEX RESTUANS,41.682587,-87.707973,2,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6251,2011-06-24,CULEX RESTUANS,41.948167,-87.730698,3,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6252,2011-06-24,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,1,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6253,2011-06-24,CULEX RESTUANS,41.963976,-87.69181,7,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6254,2011-06-24,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,4,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6255,2011-06-24,CULEX RESTUANS,41.964242,-87.757639,7,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6256,2011-06-24,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,2,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6257,2011-06-24,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,50,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6258,2011-06-24,CULEX RESTUANS,42.008314,-87.777921,50,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6259,2011-06-24,CULEX RESTUANS,42.008314,-87.777921,50,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6260,2011-06-24,CULEX SALINARIUS,42.008314,-87.777921,1,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6261,2011-06-24,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,13,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6262,2011-06-24,CULEX RESTUANS,41.868142,-87.696269,21,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6263,2011-06-24,CULEX RESTUANS,41.923738,-87.785288,1,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6264,2011-06-24,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,7,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6265,2011-06-24,CULEX RESTUANS,41.94016,-87.794896,13,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6266,2011-06-24,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6267,2011-06-24,CULEX RESTUANS,41.903002,-87.688267,3,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6268,2011-06-24,CULEX RESTUANS,41.960616,-87.777189,1,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6269,2011-06-24,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6270,2011-06-24,CULEX RESTUANS,41.704336,-87.703736,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6271,2011-06-24,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6272,2011-06-24,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6273,2011-06-24,CULEX RESTUANS,41.800737,-87.71188,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6274,2011-06-24,CULEX RESTUANS,41.778297,-87.752411,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6275,2011-06-24,CULEX RESTUANS,41.77166,-87.703047,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6276,2011-06-24,CULEX RESTUANS,41.768388,-87.678649,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6277,2011-06-24,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,8,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6278,2011-06-24,CULEX RESTUANS,41.773215,-87.60088,18,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6279,2011-06-24,CULEX RESTUANS,41.822536,-87.666343,8,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6280,2011-06-24,CULEX RESTUANS,41.778748,-87.586427,2,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6281,2011-06-24,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,3,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6282,2011-06-24,CULEX RESTUANS,41.754676,-87.612922,4,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6283,2011-06-24,CULEX PIPIENS/RESTUANS,41.821582,-87.627796,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6284,2011-06-24,CULEX RESTUANS,41.803423,-87.642984,8,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6285,2011-06-24,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,16,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6286,2011-06-24,CULEX RESTUANS,41.798697,-87.736812,23,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6287,2011-06-24,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,4,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6288,2011-06-24,CULEX RESTUANS,41.776156,-87.778927,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6289,2011-06-24,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,6,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6290,2011-06-24,CULEX RESTUANS,41.82561,-87.726549,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6291,2011-06-24,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,43,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6292,2011-06-24,CULEX RESTUANS,41.673408,-87.599862,33,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6293,2011-06-24,CULEX RESTUANS,41.726465,-87.585413,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6294,2011-06-24,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,38,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6295,2011-06-24,CULEX RESTUANS,41.678618,-87.559308,27,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6296,2011-06-24,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,4,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6297,2011-06-24,CULEX RESTUANS,41.704572,-87.565666,2,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6298,2011-06-24,CULEX RESTUANS,41.984809,-87.728492,1,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6299,2011-06-24,CULEX RESTUANS,41.659112,-87.538693,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6300,2011-06-24,CULEX PIPIENS/RESTUANS,41.992478,-87.862995,1,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6301,2011-06-24,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,2,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6302,2011-06-24,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,3,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6303,2011-06-24,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,5,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6304,2011-06-24,CULEX RESTUANS,41.974689,-87.890615,30,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6305,2011-06-24,CULEX RESTUANS,41.974689,-87.890615,17,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6306,2011-06-24,CULEX RESTUANS,41.974689,-87.890615,35,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6307,2011-06-24,CULEX RESTUANS,41.974689,-87.890615,13,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6308,2011-06-24,CULEX RESTUANS,41.974689,-87.890615,22,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6309,2011-06-24,CULEX PIPIENS,41.974689,-87.890615,2,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6310,2011-06-24,CULEX PIPIENS,41.974689,-87.890615,1,0,68,60,64,56,59.0,1,0,417,1931, ,M,0.0,29.08,29.76,9.4,29,9.6
6311,2011-06-24,CULEX RESTUANS,41.728495,-87.600963,1,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6312,2011-06-24,CULEX RESTUANS,41.947227,-87.671457,6,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6313,2011-06-24,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,15,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6314,2011-06-24,CULEX RESTUANS,41.793818,-87.654234,20,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6315,2011-06-24,CULEX PIPIENS/RESTUANS,41.904194,-87.756155,3,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6316,2011-06-24,CULEX PIPIENS/RESTUANS,41.763733,-87.742302,3,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6317,2011-06-24,CULEX PIPIENS/RESTUANS,41.912563,-87.668055,7,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6318,2011-06-24,CULEX PIPIENS/RESTUANS,41.776428,-87.627096,5,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6319,2011-06-24,CULEX RESTUANS,41.776428,-87.627096,6,0,68,60,64,55,59.0,1,0,417,1931, ,M,0.0,29.13,29.76,8.5,29,8.7
6320,2011-06-30,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,2,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6321,2011-06-30,CULEX RESTUANS,41.95469,-87.800991,33,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6322,2011-06-30,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,10,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6323,2011-06-30,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,19,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6324,2011-06-30,CULEX RESTUANS,41.867108,-87.654224,15,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6325,2011-06-30,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,15,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6326,2011-06-30,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,27,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6327,2011-06-30,CULEX RESTUANS,41.720848,-87.666014,15,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6328,2011-06-30,CULEX TERRITANS,41.720848,-87.666014,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6329,2011-06-30,CULEX RESTUANS,42.01743,-87.687769,1,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6330,2011-06-30,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6331,2011-06-30,CULEX RESTUANS,41.732984,-87.649642,4,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6332,2011-06-30,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,26,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6333,2011-06-30,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,47,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6334,2011-06-30,CULEX RESTUANS,41.986921,-87.689778,2,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6335,2011-06-30,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6336,2011-06-30,CULEX TERRITANS,41.801498,-87.763416,2,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6337,2011-06-30,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6338,2011-06-30,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,3,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6339,2011-06-30,CULEX RESTUANS,41.723195,-87.64997,3,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6340,2011-06-30,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,50,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6341,2011-06-30,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,6,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6342,2011-06-30,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,36,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6343,2011-06-30,CULEX RESTUANS,41.868077,-87.666901,3,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6344,2011-06-30,CULEX PIPIENS,41.868077,-87.666901,3,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6345,2011-06-30,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,2,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6346,2011-06-30,CULEX RESTUANS,41.662014,-87.724608,8,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6347,2011-06-30,CULEX TERRITANS,41.662014,-87.724608,5,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6348,2011-06-30,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6349,2011-06-30,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,9,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6350,2011-06-30,CULEX RESTUANS,41.932094,-87.700117,5,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6351,2011-06-30,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,36,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6352,2011-06-30,CULEX RESTUANS,41.916265,-87.800515,15,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6353,2011-06-30,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,4,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6354,2011-06-30,CULEX RESTUANS,41.846075,-87.716277,7,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6355,2011-06-30,CULEX RESTUANS,41.682587,-87.707973,3,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6356,2011-06-30,CULEX RESTUANS,41.948167,-87.730698,2,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6357,2011-06-30,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,1,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6358,2011-06-30,CULEX RESTUANS,41.964242,-87.757639,1,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6359,2011-06-30,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,19,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6360,2011-06-30,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,1,0,88,60,74,62,67.0,0,9,419,1931, ,M,,29.28,30.0,8.2,17,9.4
6361,2011-06-30,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,14,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6362,2011-06-30,CULEX RESTUANS,41.868142,-87.696269,21,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6363,2011-06-30,CULEX RESTUANS,41.903002,-87.688267,8,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6364,2011-06-30,CULEX TERRITANS,41.903002,-87.688267,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6365,2011-06-30,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,33,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6366,2011-06-30,CULEX RESTUANS,41.704336,-87.703736,33,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6367,2011-06-30,CULEX RESTUANS,41.704336,-87.703736,35,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6368,2011-06-30,CULEX RESTUANS,41.911824,-87.726737,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6369,2011-06-30,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,10,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6370,2011-06-30,CULEX RESTUANS,41.778297,-87.752411,20,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6371,2011-06-30,CULEX RESTUANS,41.773215,-87.60088,2,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6372,2011-06-30,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6373,2011-06-30,CULEX RESTUANS,41.822536,-87.666343,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6374,2011-06-30,CULEX RESTUANS,41.766202,-87.562889,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6375,2011-06-30,CULEX TERRITANS,41.766202,-87.562889,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6376,2011-06-30,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6377,2011-06-30,CULEX RESTUANS,41.754676,-87.612922,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6378,2011-06-30,CULEX PIPIENS/RESTUANS,41.821582,-87.627796,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6379,2011-06-30,CULEX RESTUANS,41.821582,-87.627796,3,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6380,2011-06-30,CULEX RESTUANS,41.803423,-87.642984,5,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6381,2011-06-30,CULEX RESTUANS,41.754292,-87.590773,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6382,2011-06-30,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,38,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6383,2011-06-30,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,37,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6384,2011-06-30,CULEX RESTUANS,41.798697,-87.736812,24,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6385,2011-06-30,CULEX RESTUANS,41.798697,-87.736812,35,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6386,2011-06-30,CULEX TERRITANS,41.798697,-87.736812,1,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6387,2011-06-30,CULEX TERRITANS,41.776156,-87.778927,2,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6388,2011-06-30,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,11,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6389,2011-06-30,CULEX RESTUANS,41.82561,-87.726549,8,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6390,2011-06-30,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,43,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
6391,2011-06-30,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,50,0,89,66,78,61,67.0,0,13,419,1931,TS TSRA RA VCTS,M,0.03,29.34,29.99,9.2,16,10.6
